id,p_code,first_name,last_name,gender,alt_last_name_1,alt_last_name_2,dob,hand,backhand,created_at,updated_at,country_id
3476,apere,Alejandra,Perez-Gimenez,F,,,1967-09-29,B,,2016-02-22 05:48:58.105264,2016-02-22 05:48:58.105264,10
3477,shett,Sebastien,Hette,M,,,,B,,2016-02-22 05:49:01.101742,2016-02-22 05:49:01.101742,74
3478,jsute,Joice,Sutedja,F,,,1974-06-05,B,,2016-02-22 05:49:04.030917,2016-02-22 05:49:04.030917,102
3479,plemo,Pierre,Lemoine,M,,,,B,,2016-02-22 05:49:07.018205,2016-02-22 05:49:07.018205,74
3480,pschm,Petra,Schmitt,F,,,1971-10-24,B,,2016-02-22 05:49:10.136562,2016-02-22 05:49:10.136562,99
3481,javen,Juan,Avendano,M,,,1961-01-29,B,,2016-02-22 05:49:13.21277,2016-02-22 05:49:13.21277,200
3482,mhopk,Mark,Hopkins,M,,,,B,,2016-02-22 05:49:16.295438,2016-02-22 05:49:16.295438,13
3483,mrodr_2,Manuel,Rodriguez,M,,,,B,,2016-02-22 05:49:19.240166,2016-02-22 05:49:19.240166,43
3484,gsaac,Grant,Saacks,M,,,,B,,2016-02-22 05:49:22.428055,2016-02-22 05:49:22.428055,197
3485,bpalm,Butch,Palmer,M,,,1950-09-04,B,,2016-02-22 05:49:25.355183,2016-02-22 05:49:25.355183,228
3486,emaia,Eugenia,Maia,F,,,1974-04-26,B,,2016-02-22 05:49:28.328112,2016-02-22 05:49:28.328112,30
3487,tbuss,Tatiana,Buss,F,,,1972-03-14,B,,2016-02-22 05:49:31.311674,2016-02-22 05:49:31.311674,30
3488,sbien,Stephan,Bienz,M,,,,B,,2016-02-22 05:49:34.24297,2016-02-22 05:49:34.24297,209
3489,jfise,Jean,Fisette,M,,,,B,,2016-02-22 05:49:37.156482,2016-02-22 05:49:37.156482,21
3490,ofern,Oliver,Fernandez,M,,,1972-12-07,B,,2016-02-22 05:49:40.148379,2016-02-22 05:49:40.148379,140
3491,nmota,Nuno,Mota,M,,,,B,,2016-02-22 05:49:43.001237,2016-02-22 05:49:43.001237,174
3492,wbull,Will,Bull,M,,,1972-07-01,B,,2016-02-22 05:49:45.934463,2016-02-22 05:49:45.934463,228
3493,jpeso,Juha,Pesola,M,,,,B,,2016-02-22 05:49:48.9447,2016-02-22 05:49:48.9447,73
3494,hjoff,Howard,Joffe,M,,,1971-10-24,B,,2016-02-22 05:49:51.93093,2016-02-22 05:49:51.93093,197
3495,lweer,Lihini,Weerasuriya,F,,,1972-02-20,B,,2016-02-22 05:49:54.931397,2016-02-22 05:49:54.931397,201
3496,sskak,Sergej,Skakun,M,,,,B,,2016-02-22 05:49:57.820242,2016-02-22 05:49:57.820242,179
3497,dcamp,Dacio,Campos,M,,,1963-12-18,B,,2016-02-22 05:50:00.850079,2016-02-22 05:50:00.850079,30
3498,mgree,Mark,Greenan,M,,,,B,,2016-02-22 05:50:04.103403,2016-02-22 05:50:04.103403,38
3499,jscho_2,Jeom-Sang,Choi,F,,,1968-07-14,B,,2016-02-22 05:50:07.096322,2016-02-22 05:50:07.096322,246
3500,ncopi,Nicolas,Copin,M,,,,B,,2016-02-22 05:50:09.993879,2016-02-22 05:50:09.993879,74
3501,dgold_3,Dean,Goldfine,M,,,1965-03-08,B,,2016-02-22 05:50:13.046656,2016-02-22 05:50:13.046656,228
3502,mella,Maria-Elena,Llamas,F,,,1970-03-03,B,,2016-02-22 05:50:15.976754,2016-02-22 05:50:15.976754,140
3503,kkiyo,Kenichi,Kiyomiya,M,,,,B,,2016-02-22 05:50:18.92736,2016-02-22 05:50:18.92736,109
3504,nsmit_2,Neil,Smith,M,,,1964-01-28,B,,2016-02-22 05:50:21.953792,2016-02-22 05:50:21.953792,197
3505,ispar,In-Sook,Park,F,,,1968-08-09,B,,2016-02-22 05:50:24.910315,2016-02-22 05:50:24.910315,246
3506,nkoev,Nora,Koeves,F,,,1971-06-13,B,,2016-02-22 05:50:27.826511,2016-02-22 05:50:27.826511,99
3507,eonci,Eduardo,Oncins,M,,,1964-12-10,B,,2016-02-22 05:50:30.824286,2016-02-22 05:50:30.824286,30
3508,jpete,Jens,Peter,M,,,1966-01-28,B,,2016-02-22 05:50:33.792204,2016-02-22 05:50:33.792204,82
3509,ccasp,Cathrin,Caspary,F,,,1970-04-06,B,,2016-02-22 05:50:36.721723,2016-02-22 05:50:36.721723,82
3510,kshin,Karen,Shin,F,,,1968-07-05,B,,2016-02-22 05:50:39.681435,2016-02-22 05:50:39.681435,228
3511,csely,Colette,Sely,F,,,1966-07-10,B,,2016-02-22 05:50:42.853982,2016-02-22 05:50:42.853982,153
3512,atorr,Antonio,Torregrosa,M,,,,B,,2016-02-22 05:50:45.760486,2016-02-22 05:50:45.760486,200
3513,scolo_2,Stefano,Colombo,M,,,,B,,2016-02-22 05:50:48.724017,2016-02-22 05:50:48.724017,107
3514,aaall,Anne,Aallonen,F,,,1967-07-15,B,,2016-02-22 05:50:51.671314,2016-02-22 05:50:51.671314,73
3515,jfran_2,Jose,Francisco Altur,M,,,1968-03-24,B,,2016-02-22 05:50:54.511353,2016-02-22 05:50:54.511353,200
3516,eosta_2,Eduardo,Osta,M,,,1959-09-04,B,,2016-02-22 05:50:57.427677,2016-02-22 05:50:57.427677,200
3517,abend,Amit,Ben David,M,,,,B,,2016-02-22 05:51:00.428899,2016-02-22 05:51:00.428899,106
3518,tmayl,Tarquin,Maylam,M,,,1968-02-07,B,,2016-02-22 05:51:03.409599,2016-02-22 05:51:03.409599,246
3519,mpere_2,Marcos,Perez-Hubert,M,,,1968-11-22,B,,2016-02-22 05:51:06.398969,2016-02-22 05:51:06.398969,200
3520,yderk,Yvonne,Der Kinderen,F,,,1965-11-26,B,,2016-02-22 05:51:09.359558,2016-02-22 05:51:09.359558,153
3521,gdonn,Gary,Donnelly,M,,,1962-06-03,B,,2016-02-22 05:51:12.336791,2016-02-22 05:51:12.336791,228
3522,lling,Li,Ling Chen,F,,,1971-03-13,B,,2016-02-22 05:51:15.277144,2016-02-22 05:51:15.277144,44
3523,icapp,Ivano,Cappelloni,M,,,,B,,2016-02-22 05:51:18.115774,2016-02-22 05:51:18.115774,107
3524,aflor,Andrew,Florent,M,,,1970-10-24,B,,2016-02-22 05:51:21.124057,2016-02-22 05:51:21.124057,13
3525,cbern,Catarina,Bernstein,F,,,1972-02-10,B,,2016-02-22 05:51:24.076159,2016-02-22 05:51:24.076159,208
3526,skkim,Seong-Kon,Kim,M,,,1969-08-11,B,,2016-02-22 05:51:27.207908,2016-02-22 05:51:27.207908,246
3527,sgerk,Sabine,Gerke,F,,,1971-11-15,B,,2016-02-22 05:51:30.184141,2016-02-22 05:51:30.184141,82
3528,mmart_2,Maite,Martinez,F,,,1967-11-24,B,,2016-02-22 05:51:33.139932,2016-02-22 05:51:33.139932,200
3529,palat,Pedro,Alatorre,M,,,1971-02-09,B,,2016-02-22 05:51:36.1516,2016-02-22 05:51:36.1516,140
3530,ttrig,Tim,Trigueiro,M,,,1967-01-16,B,,2016-02-22 05:51:39.144373,2016-02-22 05:51:39.144373,228
3531,kdate_2,Kimiko,Date-Krumm,F,,,1970-09-28,B,,2016-02-22 05:51:42.147724,2016-02-22 05:51:42.147724,109
3532,amorg,Adrian,Morgan,M,,,1970-03-11,B,,2016-02-22 05:51:45.104471,2016-02-22 05:51:45.104471,246
3533,jvanw,Jackie,Van Wijk,F,,,1964-10-28,B,,2016-02-22 05:51:47.951723,2016-02-22 05:51:47.951723,153
3534,mgarz,Marcos,Garzo,M,,,,B,,2016-02-22 05:51:50.88333,2016-02-22 05:51:50.88333,200
3535,cbill,Caroline,Billingham,F,,,,B,,2016-02-22 05:51:53.863175,2016-02-22 05:51:53.863175,227
3536,slenn,Stefan,Lennholm,M,,,,B,,2016-02-22 05:51:56.739356,2016-02-22 05:51:56.739356,208
3537,amatz,Andreas,Matzinger,M,,,,B,,2016-02-22 05:51:59.667426,2016-02-22 05:51:59.667426,82
3538,hspru,Heidi,Sprung,F,,,1969-01-16,B,,2016-02-22 05:52:02.894923,2016-02-22 05:52:02.894923,14
3539,tstro,Teresa,Stromberg,F,,,1971-06-06,B,,2016-02-22 05:52:05.915186,2016-02-22 05:52:05.915186,208
3540,crozw,Christina,Rozwadowski,F,,,1962-10-14,B,,2016-02-22 05:52:08.885764,2016-02-22 05:52:08.885764,30
3541,rhaas_2,Rudiger,Haas,M,,,1969-12-15,B,,2016-02-22 05:52:11.883194,2016-02-22 05:52:11.883194,82
3542,acham,Alexandre,Chamereau,M,,,,B,,2016-02-22 05:52:14.722869,2016-02-22 05:52:14.722869,74
3543,jhshi,Ji-Hyeob,Shin,M,,,1971-01-31,B,,2016-02-22 05:52:17.793468,2016-02-22 05:52:17.793468,246
3544,vpetr,Vladimir,Petrushenko,M,,,,B,,2016-02-22 05:52:20.678722,2016-02-22 05:52:20.678722,179
3545,dpila,Danilo,Pila,M,,,,B,,2016-02-22 05:52:23.579292,2016-02-22 05:52:23.579292,171
3546,csalv,Cristina,Salvi,F,,,1970-05-15,B,,2016-02-22 05:52:26.591,2016-02-22 05:52:26.591,107
3547,nrodr_2,Narc,Rodrigues,M,,,,B,,2016-02-22 05:52:29.549829,2016-02-22 05:52:29.549829,30
3548,cgome,Carlos,Gomez-Diaz,M,,,1968-12-24,B,,2016-02-22 05:52:32.546302,2016-02-22 05:52:32.546302,10
3549,sfurl,Stephen,Furlong,M,,,1967-10-01,B,,2016-02-22 05:52:35.462683,2016-02-22 05:52:35.462683,13
3550,pgepp,Peter,Geppel,M,,,,B,,2016-02-22 05:52:38.46708,2016-02-22 05:52:38.46708,13
3551,msund,Mattias,Sundberg,M,,,,B,,2016-02-22 05:52:41.352687,2016-02-22 05:52:41.352687,208
3552,jmoli,Javier,Molina,M,,,1970-03-14,B,,2016-02-22 05:52:44.305462,2016-02-22 05:52:44.305462,200
3553,cmini_2,Christian,Miniussi,M,,,1967-07-05,B,,2016-02-22 05:52:47.199319,2016-02-22 05:52:47.199319,10
3554,aorns,Anneli,Ornstedt,F,,,1973-08-04,B,,2016-02-22 05:52:50.152132,2016-02-22 05:52:50.152132,208
3555,dvanr,Dinky,Van Rensburg,F,,,1968-03-04,B,,2016-02-22 05:52:53.1871,2016-02-22 05:52:53.1871,197
3556,griva,Guillermo,Rivas,M,,,1964-02-09,B,,2016-02-22 05:52:56.212295,2016-02-22 05:52:56.212295,10
3557,dmart,Daniel,Marting,M,,,1968-12-28,B,,2016-02-22 05:52:59.174456,2016-02-22 05:52:59.174456,228
3558,gbosc,Gabriella,Boschiero,F,,,1972-01-13,B,,2016-02-22 05:53:02.391552,2016-02-22 05:53:02.391552,107
3559,spell,Sabina,Pellas,F,,,1970-05-11,B,,2016-02-22 05:53:05.389632,2016-02-22 05:53:05.389632,107
3560,mvall,Marianne,Vallin,F,,,1971-07-23,B,,2016-02-22 05:53:08.339851,2016-02-22 05:53:08.339851,208
3561,cvren,Caroline,Van Renterghem,F,,,1972-01-31,B,,2016-02-22 05:53:11.312878,2016-02-22 05:53:11.312878,21
3562,obust,Oscar,Bustos,M,,,1971-08-26,B,,2016-02-22 05:53:14.352321,2016-02-22 05:53:14.352321,43
3563,sokad,Shiho,Okada,F,,,1970-07-26,B,,2016-02-22 05:53:17.307579,2016-02-22 05:53:17.307579,109
3564,sczop,Sylvia,Czopek,F,,,1970-04-24,B,,2016-02-22 05:53:20.15987,2016-02-22 05:53:20.15987,173
3565,crott,Claudio,Rottger,M,,,,B,,2016-02-22 05:53:23.079196,2016-02-22 05:53:23.079196,82
3566,akoch,Anya,Kochoff,F,,,1969-02-20,B,,2016-02-22 05:53:26.004908,2016-02-22 05:53:26.004908,228
3567,vvang,Vincent,Van Gelderen,M,,,1966-05-17,B,,2016-02-22 05:53:28.930487,2016-02-22 05:53:28.930487,153
3568,ttjah,Tjahjono,Tjahjono,M,,,1963-08-15,B,,2016-02-22 05:53:31.892593,2016-02-22 05:53:31.892593,102
3569,sota,Shigeru,Ota,M,,,1967-01-08,B,,2016-02-22 05:53:34.892202,2016-02-22 05:53:34.892202,109
3570,gcuar,Gildardo,Cuartas,M,,,,B,,2016-02-22 05:53:37.901334,2016-02-22 05:53:37.901334,47
3571,gvane,Greg,Van Emburgh,M,,,1966-05-10,B,,2016-02-22 05:53:41.009151,2016-02-22 05:53:41.009151,228
3572,schar,Spyros,Charalamdous,M,,,,B,,2016-02-22 05:53:43.838105,2016-02-22 05:53:43.838105,56
3573,pminu,Pablo,Minutella,M,,,1971-01-07,B,,2016-02-22 05:53:46.812264,2016-02-22 05:53:46.812264,10
3574,tplun,Tory,Plunkett,F,,,1966-07-12,B,,2016-02-22 05:53:49.811997,2016-02-22 05:53:49.811997,228
3575,gsilv,Gustavo,Silva,M,,,,B,,2016-02-22 05:53:52.873878,2016-02-22 05:53:52.873878,30
3576,hguy,Hana,Guy,F,,,1969-06-08,B,,2016-02-22 05:53:55.77739,2016-02-22 05:53:55.77739,156
3577,agheo,Aurelia,Gheorghe,F,,,1972-10-07,B,,2016-02-22 05:53:58.732433,2016-02-22 05:53:58.732433,82
3578,bdabr,Bartlomiej,Dabrowski,M,,,1972-08-20,B,,2016-02-22 05:54:01.857651,2016-02-22 05:54:01.857651,173
3579,helsa,Halid,El Sallawy,M,,,,B,,2016-02-22 05:54:04.78168,2016-02-22 05:54:04.78168,64
3580,xinxu,Xin,Xu,M,,,1972-01-11,B,,2016-02-22 05:54:07.922694,2016-02-22 05:54:07.922694,44
3581,ddura,Dominic,Durand,M,,,,B,,2016-02-22 05:54:10.855081,2016-02-22 05:54:10.855081,74
3582,osela,Ofer,Sela,M,,,1972-07-22,B,,2016-02-22 05:54:13.713616,2016-02-22 05:54:13.713616,106
3583,gguer,Gustavo,Guerrero,M,,,1959-10-22,B,,2016-02-22 05:54:16.698511,2016-02-22 05:54:16.698511,10
3584,dahl,Daniel,Ahl,M,,,1969-10-12,B,,2016-02-22 05:54:19.691699,2016-02-22 05:54:19.691699,246
3585,vproc,Vincenza,Procacci,F,,,1966-08-20,B,,2016-02-22 05:54:22.639667,2016-02-22 05:54:22.639667,228
3586,aemer,Antony,Emerson,M,,,1963-03-29,B,,2016-02-22 05:54:25.754987,2016-02-22 05:54:25.754987,13
3587,rkord,Regina,Kordova,F,,,1968-02-05,B,,2016-02-22 05:54:28.693616,2016-02-22 05:54:28.693616,57
3588,sjchu,Seok-Jin,Chung,M,,,,B,,2016-02-22 05:54:31.659041,2016-02-22 05:54:31.659041,246
3589,csoch,Cary,Sochin,M,,,1965-11-25,B,,2016-02-22 05:54:34.648452,2016-02-22 05:54:34.648452,228
3590,hmull,Hannes,Muller,M,,,,B,,2016-02-22 05:54:37.66315,2016-02-22 05:54:37.66315,14
3591,rwine,Rita,Winebarger,F,,,1966-05-12,B,,2016-02-22 05:54:40.494264,2016-02-22 05:54:40.494264,228
3592,rstau,Reto,Staubli,M,,,,B,,2016-02-22 05:54:43.454577,2016-02-22 05:54:43.454577,209
3593,ebrar,Emmanuel,Brard,M,,,,B,,2016-02-22 05:54:46.395983,2016-02-22 05:54:46.395983,74
3594,gcast_2,Gabrio,Castrichella,M,,,1972-10-24,B,,2016-02-22 05:54:49.410582,2016-02-22 05:54:49.410582,107
3595,kdill,Ken,Diller,M,,,1965-12-11,B,,2016-02-22 05:54:52.354225,2016-02-22 05:54:52.354225,228
3596,ebryu,Elena,Bryukhovets,F,,,1971-06-08,B,,2016-02-22 05:54:55.311981,2016-02-22 05:54:55.311981,246
3597,nadam,Nick,Adams,M,,,1972-04-12,B,,2016-02-22 05:54:58.130644,2016-02-22 05:54:58.130644,246
3598,gespi,Gustavo,Espinosa,M,,,,B,,2016-02-22 05:55:00.957528,2016-02-22 05:55:00.957528,140
3599,kschm,Konrad,Schmid,M,,,,B,,2016-02-22 05:55:03.963143,2016-02-22 05:55:03.963143,82
3600,bnava,Barbara,Navarro,F,,,1973-04-09,B,,2016-02-22 05:55:06.989988,2016-02-22 05:55:06.989988,200
3601,fnils,Fredrik,Nilsson,M,,,1969-11-01,B,,2016-02-22 05:55:10.056113,2016-02-22 05:55:10.056113,208
3602,sfolt,Shawn,Foltz,F,,,1967-12-21,B,,2016-02-22 05:55:13.251686,2016-02-22 05:55:13.251686,228
3603,svans,Stefan,Van Schalkwyk,M,,,1969-05-11,B,,2016-02-22 05:55:16.193049,2016-02-22 05:55:16.193049,197
3604,sgorg,Silviu,Gorgan,M,,,,B,,2016-02-22 05:55:19.157492,2016-02-22 05:55:19.157492,178
3605,pwall,Pamela,Wallenfels,F,,,1971-05-31,B,,2016-02-22 05:55:22.096923,2016-02-22 05:55:22.096923,82
3606,mvane,Marc,Van Eekeren,M,,,,B,,2016-02-22 05:55:25.032047,2016-02-22 05:55:25.032047,153
3607,jpino,Juan,Pino,M,,,1965-07-03,B,,2016-02-22 05:55:27.849611,2016-02-22 05:55:27.849611,55
3608,jlope,Jose,Lopez-Maeso,M,,,1956-12-24,B,,2016-02-22 05:55:30.853127,2016-02-22 05:55:30.853127,200
3609,tsoer,Thomas,Soerensen,M,,,,B,,2016-02-22 05:55:33.749285,2016-02-22 05:55:33.749285,58
3610,rdiez,Renata,Diez,F,,,1974-07-21,B,,2016-02-22 05:55:36.804817,2016-02-22 05:55:36.804817,30
3611,jlras,Juan-Luis,Rascon-Lope,M,,,1971-03-02,B,,2016-02-22 05:55:39.875863,2016-02-22 05:55:39.875863,200
3612,kmoir,Kevin,Moir,M,,,1961-10-14,B,,2016-02-22 05:55:42.851166,2016-02-22 05:55:42.851166,197
3613,sherd,Steve,Herdoiza,M,,,1969-07-21,B,,2016-02-22 05:55:45.781115,2016-02-22 05:55:45.781115,228
3614,alarr,Ana,Larrakoetxea,F,,,1967-09-27,B,,2016-02-22 05:55:48.748829,2016-02-22 05:55:48.748829,200
3615,bstee,Bruce,Steel,M,,,,B,,2016-02-22 05:55:51.751364,2016-02-22 05:55:51.751364,228
3616,rkowa,Rita,Kowacsics,F,,,1969-12-08,B,,2016-02-22 05:55:54.678092,2016-02-22 05:55:54.678092,99
3617,mvdme,Marcel,Van Der Merwe,M,,,,B,,2016-02-22 05:55:57.620058,2016-02-22 05:55:57.620058,197
3618,ltell,Luciana,Tella,F,,,1969-12-31,B,,2016-02-22 05:56:00.549569,2016-02-22 05:56:00.549569,30
3619,efour,Emile,Fourie,M,,,1970-05-08,B,,2016-02-22 05:56:03.581394,2016-02-22 05:56:03.581394,197
3620,nutgr,Nicklas,Utgren,M,,,1969-01-12,B,,2016-02-22 05:56:06.574456,2016-02-22 05:56:06.574456,208
3621,cbran,Cristian,Brandi,M,,,1970-06-10,B,,2016-02-22 05:56:09.555204,2016-02-22 05:56:09.555204,107
3622,jwlod,Jan-Willem,Lodder,M,,,1966-11-03,B,,2016-02-22 05:56:12.529061,2016-02-22 05:56:12.529061,153
3623,hzion,Haim,Zion,M,,,1969-12-29,B,,2016-02-22 05:56:15.433684,2016-02-22 05:56:15.433684,106
3624,ialer,Ian,Aler,M,,,1965-11-11,B,,2016-02-22 05:56:18.399461,2016-02-22 05:56:18.399461,228
3625,rleis,Roland,Leissler,M,,,,B,,2016-02-22 05:56:21.412209,2016-02-22 05:56:21.412209,82
3626,vselv,Veerawah,Selvam,M,,,,B,,2016-02-22 05:56:24.422817,2016-02-22 05:56:24.422817,133
3627,mdung,Miguel,Dungo,M,,,1965-01-23,B,,2016-02-22 05:56:27.276323,2016-02-22 05:56:27.276323,171
3628,ehoog,Esmir,Hoogendoorn,F,,,1969-03-31,B,,2016-02-22 05:56:30.114808,2016-02-22 05:56:30.114808,153
3629,ylefe,Yann,Lefebvre,M,,,,B,,2016-02-22 05:56:33.125591,2016-02-22 05:56:33.125591,38
3630,qmuno,Quino,Munoz,M,,,1975-01-04,B,,2016-02-22 05:56:36.048632,2016-02-22 05:56:36.048632,200
3631,arape,Anton,Rapev,M,,,,B,,2016-02-22 05:56:39.00434,2016-02-22 05:56:39.00434,33
3632,hzhan,Hui,Zhang,F,,,1971-10-19,B,,2016-02-22 05:56:42.026314,2016-02-22 05:56:42.026314,44
3633,lalba_2,Lisa,Albano,F,,,1970-03-24,B,,2016-02-22 05:56:44.952134,2016-02-22 05:56:44.952134,228
3634,kfrey,Kirstin,Freye,F,,,1975-05-29,B,,2016-02-22 05:56:47.96708,2016-02-22 05:56:47.96708,82
3635,bgara,Barbara,Garassino,F,,,1972-05-09,B,,2016-02-22 05:56:50.785091,2016-02-22 05:56:50.785091,107
3636,sbonn,Stephane,Bonneau,M,,,1961-12-08,B,,2016-02-22 05:56:53.757409,2016-02-22 05:56:53.757409,38
3637,mande,Michelle,Anderson,F,,,1972-01-27,B,,2016-02-22 05:56:56.801889,2016-02-22 05:56:56.801889,197
3638,sgiam2,Sammy,Giammalva Jr.,M,,,1963-03-24,B,,2016-02-22 05:56:59.707647,2016-02-22 05:56:59.707647,228
3639,sbart,Shelley,Bartlett,F,,,1965-04-21,B,,2016-02-22 05:57:02.861937,2016-02-22 05:57:02.861937,228
3640,nsang,Nouhoun,Sangare,M,,,1975-06-03,B,,2016-02-22 05:57:05.816417,2016-02-22 05:57:05.816417,246
3641,tweig,Tanja,Weigl,F,,,1970-12-14,B,,2016-02-22 05:57:08.754661,2016-02-22 05:57:08.754661,82
3642,mkupf,Michael,Kupferschmid,M,,,,B,,2016-02-22 05:57:11.715652,2016-02-22 05:57:11.715652,82
3643,gstew,Gary,Stewart,M,,,,B,,2016-02-22 05:57:14.66171,2016-02-22 05:57:14.66171,246
3644,jsyoo,Jin-Sun,Yoo,M,,,1962-07-12,B,,2016-02-22 05:57:17.635247,2016-02-22 05:57:17.635247,246
3645,jloui,Jo,Louis,F,,,1967-04-27,B,,2016-02-22 05:57:20.463009,2016-02-22 05:57:20.463009,227
3646,fmarc,Farouk,Marcos,M,,,,B,,2016-02-22 05:57:23.385962,2016-02-22 05:57:23.385962,140
3647,yhadj,Yannos,Hadjigeorgiou,M,,,,B,,2016-02-22 05:57:26.363451,2016-02-22 05:57:26.363451,56
3648,ldell,Luciana,Della Casa,F,,,1971-02-24,B,,2016-02-22 05:57:29.364458,2016-02-22 05:57:29.364458,30
3649,vnagy,Viktor,Nagy,M,,,1971-10-04,B,,2016-02-22 05:57:32.387563,2016-02-22 05:57:32.387563,99
3650,mosto,Marko,Ostoja,M,,,1960-10-20,B,,2016-02-22 05:57:35.336734,2016-02-22 05:57:35.336734,54
3651,sdall_2,Stefan,Dallwitz,M,,,,B,,2016-02-22 05:57:38.600622,2016-02-22 05:57:38.600622,140
3652,pwenn,Patrik,Wennberg,M,,,1969-03-03,B,,2016-02-22 05:57:41.555384,2016-02-22 05:57:41.555384,208
3653,osant,Odair,Santos,M,,,,B,,2016-02-22 05:57:44.465697,2016-02-22 05:57:44.465697,30
3654,jgoes,Julio,Goes,M,,,1955-10-25,B,,2016-02-22 05:57:47.430089,2016-02-22 05:57:47.430089,30
3655,jgibs,John,Gibson,M,,,1967-06-06,B,,2016-02-22 05:57:50.392141,2016-02-22 05:57:50.392141,13
3656,mfris,Matthias,Frisk,M,,,,B,,2016-02-22 05:57:53.320493,2016-02-22 05:57:53.320493,208
3657,twein,Tomas,Weindorfer,M,,,,B,,2016-02-22 05:57:56.123263,2016-02-22 05:57:56.123263,14
3658,bwalt,Brandon,Walters,M,,,,B,,2016-02-22 05:57:59.056484,2016-02-22 05:57:59.056484,228
3659,jbula,Jaroslav,Bulant,M,,,1964-04-21,B,,2016-02-22 05:58:02.191111,2016-02-22 05:58:02.191111,57
3660,aamri,Anand,Amritraj,M,,,1952-03-20,B,,2016-02-22 05:58:05.199391,2016-02-22 05:58:05.199391,101
3661,enort,Elizma,Nortje,F,,,1966-02-01,B,,2016-02-22 05:58:08.194077,2016-02-22 05:58:08.194077,150
3662,jfmat,Jean-Francois,Mathieu,M,,,,B,,2016-02-22 05:58:11.311129,2016-02-22 05:58:11.311129,38
3663,lwzha,Li-Wu,Zhang,M,,,,B,,2016-02-22 05:58:14.24169,2016-02-22 05:58:14.24169,44
3664,ssoul,Serge,Soulie,M,,,1969-06-23,B,,2016-02-22 05:58:17.312912,2016-02-22 05:58:17.312912,74
3665,fsalv,Floriano,Salvoni,M,,,,B,,2016-02-22 05:58:20.316738,2016-02-22 05:58:20.316738,107
3666,jstim,John,Stimpson,M,,,1968-09-04,B,,2016-02-22 05:58:23.427349,2016-02-22 05:58:23.427349,228
3667,pbocc,Paula,Boccia,F,,,1973-02-08,B,,2016-02-22 05:58:26.326846,2016-02-22 05:58:26.326846,10
3668,ourbi,Omar,Urbinati,M,,,,B,,2016-02-22 05:58:29.284562,2016-02-22 05:58:29.284562,107
3669,dboth,Dean,Botha,M,,,1964-03-30,B,,2016-02-22 05:58:32.233646,2016-02-22 05:58:32.233646,197
3670,eraw,Edson,Raw,M,,,,B,,2016-02-22 05:58:35.144461,2016-02-22 05:58:35.144461,30
3671,bhorv,Branko,Horvat,M,,,,B,,2016-02-22 05:58:38.050577,2016-02-22 05:58:38.050577,54
3672,dtyso,Desmond,Tyson,M,,,1965-09-26,B,,2016-02-22 05:58:41.000816,2016-02-22 05:58:41.000816,13
3673,rwihl,Richard,Wihlborg,M,,,,B,,2016-02-22 05:58:43.93296,2016-02-22 05:58:43.93296,208
3674,jstam,Julian,Stamatov,M,,,,B,,2016-02-22 05:58:46.784033,2016-02-22 05:58:46.784033,33
3675,cwkim,Chi-Wan,Kim,M,,,1968-10-01,B,,2016-02-22 05:58:49.814474,2016-02-22 05:58:49.814474,246
3676,mpetk,Milko,Petkov,M,,,1971-08-11,B,,2016-02-22 05:58:52.779022,2016-02-22 05:58:52.779022,33
3677,jvila,Jorge,Vila,M,,,,B,,2016-02-22 05:58:55.698599,2016-02-22 05:58:55.698599,200
3678,hfuka,Hana,Fukarkova,F,,,1964-02-07,B,,2016-02-22 05:58:58.746497,2016-02-22 05:58:58.746497,57
3679,ndevi_2,Nevio,Devide,M,,,1966-12-02,B,,2016-02-22 05:59:01.756701,2016-02-22 05:59:01.756701,107
3680,mmand,Mattias,Mander,M,,,,B,,2016-02-22 05:59:04.690651,2016-02-22 05:59:04.690651,82
3681,fdewu_2,Filip,Dewulf,M,,,1972-03-15,B,,2016-02-22 05:59:07.621824,2016-02-22 05:59:07.621824,21
3682,dpoll,David,Pollack,M,,,1966-11-12,B,,2016-02-22 05:59:10.650587,2016-02-22 05:59:10.650587,228
3683,mzump,Martin,Zumpft,M,,,1971-10-11,B,,2016-02-22 05:59:13.693094,2016-02-22 05:59:13.693094,82
3684,apreo,Aleco,Preovolas,M,,,,B,,2016-02-22 05:59:16.679841,2016-02-22 05:59:16.679841,228
3685,tsumm_2,Tosporn,Summa,F,,,1968-10-28,B,,2016-02-22 05:59:19.521175,2016-02-22 05:59:19.521175,214
3686,lrand,Laura,Randmaa,F,,,1972-02-17,B,,2016-02-22 05:59:22.423567,2016-02-22 05:59:22.423567,38
3687,snish,Shigeyuki,Nishio,M,,,1954-05-23,B,,2016-02-22 05:59:25.389515,2016-02-22 05:59:25.389515,109
3688,epere,Enrique,Perez-Cassarino,M,,,,B,,2016-02-22 05:59:28.398507,2016-02-22 05:59:28.398507,230
3689,tcout,Tania,Couto,F,,,1972-07-05,B,,2016-02-22 05:59:31.528614,2016-02-22 05:59:31.528614,174
3690,mnorw,Mary,Norwood,F,,,1966-05-08,B,,2016-02-22 05:59:34.528894,2016-02-22 05:59:34.528894,228
3691,dbald,Daniele,Balducci,M,,,1970-09-10,B,,2016-02-22 05:59:37.515773,2016-02-22 05:59:37.515773,107
3692,svdme,Schalk,Van Der Merwe,M,,,1961-04-16,B,,2016-02-22 05:59:40.496032,2016-02-22 05:59:40.496032,197
